UnidadFiscalizableId,RegionNombre,Latitud,Longitud,CategoriaEconomicaNombre
7730,Región Metropolitana,-33.508353,-70.553268,Vivienda e Inmobiliarios
7731,Región del Maule,-34.879855,-71.272916,Vivienda e Inmobiliarios
7732,Región del Biobío,-36.989408,-73.145298,Vivienda e Inmobiliarios
7733,Región de los Lagos,NA,NA,Vivienda e Inmobiliarios
7734,Región Metropolitana,-33.615837,-70.59749,Vivienda e Inmobiliarios
7735,Región de Ñuble,-36.897355,-72.00479,Vivienda e Inmobiliarios
7736,Región del Biobío,-37.013055,-73.160278,Vivienda e Inmobiliarios
7737,Región del Biobío,NA,NA,Vivienda e Inmobiliarios
7738,Región Metropolitana,-33.345726,-70.677791,Vivienda e Inmobiliarios
7739,Región del Maule,NA,NA,Vivienda e Inmobiliarios
7740,Región Metropolitana,-33.612364,-70.624989,Vivienda e Inmobiliarios
7741,Región Metropolitana,-33.735961,-70.684255,Vivienda e Inmobiliarios
7742,Región del Maule,-35.431149,-71.605651,Vivienda e Inmobiliarios
7743,Región de los Lagos,-41.632372,-73.505086,Vivienda e Inmobiliarios
7744,Región Metropolitana,-33.32085,-70.518243,Vivienda e Inmobiliarios
7745,Región del Biobío,-37.1531507,-73.1813207,Vivienda e Inmobiliarios
7746,Región Metropolitana,-33.419066,-70.767125,Vivienda e Inmobiliarios
7747,Región Metropolitana,-33.744255,-70.680489,Vivienda e Inmobiliarios
7748,Región Metropolitana,-33.128334,-70.801266,Vivienda e Inmobiliarios
7749,Región Metropolitana,-33.686846,-71.024893,Vivienda e Inmobiliarios
7750,Región Metropolitana,-33.229595,-70.802278,Vivienda e Inmobiliarios
7751,Región del Biobío,NA,NA,Vivienda e Inmobiliarios
7752,Región del Maule,-35.4125475,-71.625509,Vivienda e Inmobiliarios
7753,Región de la Araucanía,-38.552597,-72.458127,Forestal
7754,Región de Los Ríos,-39.5583,-72.473203,Forestal
7755,Región Metropolitana,NA,NA,Agroindustrias
7756,Región del Biobío,-37.707096,-71.823771,Energía
7757,Región Metropolitana,-33.477816,-70.6215215,Agroindustrias
7758,Región de Aysén del General Carlos Ibañez del Campo,-45.069,-73.412,Pesca y Acuicultura
7759,Región Metropolitana,-33.322172,-70.730201,Instalación fabril
7760,Región de Aysén del General Carlos Ibañez del Campo,-44.446389,-72.813889,Pesca y Acuicultura
7761,Región del Biobío,NA,NA,Instalación fabril
7762,Región de los Lagos,NA,NA,Forestal
7763,Región del Maule,NA,NA,Instalación fabril
7764,Región del Biobío,-37.343048,-72.351845,Forestal
7765,Región Metropolitana,-33.338064,-70.711219,Instalación fabril
7766,Región Metropolitana,-33.453453,-70.542721,Instalación fabril
7767,Región del Maule,-35.506726,-71.667232,Equipamiento
7768,Región Metropolitana,-33.481453,-70.750645,Equipamiento
7769,Región del Biobío,NA,NA,Equipamiento
7770,Región Metropolitana,-33.561947,-70.585402,Equipamiento
7771,Región del Biobío,-36.802404,-73.1018685,Equipamiento
7772,Región Metropolitana,-33.400969,-70.57822,Equipamiento
7773,Región Metropolitana,-33.595707,-70.707649,Equipamiento
7774,Región Metropolitana,-33.452673,-70.682462,Equipamiento
7775,Región del Biobío,-36.829606,-73.065745,Equipamiento
7776,Región Metropolitana,-33.633975,-70.709357,Equipamiento
7777,NA,NA,NA,NA
7778,Región de los Lagos,-42.876024,-73.585537,Pesca y Acuicultura
7779,Región de los Lagos,-42.568065,-73.704713,Pesca y Acuicultura
7780,Región de los Lagos,-42.533631,-73.771204,Pesca y Acuicultura
7781,Región de los Lagos,-42.542595,-73.765681,Pesca y Acuicultura
7782,Región de los Lagos,-42.902975,-73.482763,Pesca y Acuicultura
7783,Región de los Lagos,-42.5199,-73.5858,Pesca y Acuicultura
7784,Región de los Lagos,-42.964896,-73.584201,Pesca y Acuicultura
7785,Región de los Lagos,-42.679701,-73.669699,Pesca y Acuicultura
7786,Región de los Lagos,-42.998101,-73.435805,Pesca y Acuicultura
7787,Región de los Lagos,-43.002834,-73.394547,Pesca y Acuicultura
7788,Región de los Lagos,-42.331303,-73.444572,Pesca y Acuicultura
7789,Región de los Lagos,-42.364685,-72.487854,Pesca y Acuicultura
7790,NA,NA,NA,NA
7791,Región de los Lagos,-42.870574,-73.704012,Pesca y Acuicultura
7792,Región de los Lagos,-42.866299,-73.672799,Pesca y Acuicultura
7793,Región de los Lagos,-42.176185,-73.2251355,Pesca y Acuicultura
7794,Región de los Lagos,-42.7495,-73.5851,Pesca y Acuicultura
7795,Región de los Lagos,-42.4022,-72.7336,Pesca y Acuicultura
7796,Región de los Lagos,-41.692782,-72.47123,Pesca y Acuicultura
7797,NA,NA,NA,NA
7798,Región de Valparaíso,-32.746433,-71.418059,Energía
7799,Región Metropolitana,-33.559836,-70.724338,Transportes y almacenajes
7800,Región Metropolitana,-33.345212,-70.702333,Transportes y almacenajes
7801,Región Metropolitana,NA,NA,NA
7802,Región de los Lagos,-41.800072,-73.884156,Pesca y Acuicultura
7803,Región de los Lagos,-42.01428,-73.80003,Pesca y Acuicultura
7804,Región de Aysén del General Carlos Ibañez del Campo,-45.4289905,-74.1497185,Pesca y Acuicultura
7805,Región de los Lagos,-43.144444,-73.764167,Pesca y Acuicultura
7806,Región de los Lagos,-43.132036,-73.729011,Pesca y Acuicultura
7807,Región de Aysén del General Carlos Ibañez del Campo,-44.077961,-73.101238,Pesca y Acuicultura
7808,Región de los Lagos,-41.959414,-73.559914,Pesca y Acuicultura
7809,Región de los Lagos,-41.85621736,-73.49969375,Pesca y Acuicultura
7810,Región de la Araucanía,-39.230992,-71.977814,Equipamiento
7811,Región de los Lagos,NA,NA,Equipamiento
7812,Región del Biobío,-36.761084,-73.174461,Equipamiento
7813,Región del Biobío,-36.5352745,-72.9360795,Infraestructura Portuaria
7814,Región Metropolitana,-33.3899422,-70.76391578,Instalación fabril
7815,Región Metropolitana,-33.08146,-70.927206,Instalación fabril
7816,Región de Aysén del General Carlos Ibañez del Campo,-44.560582,-73.98774,Pesca y Acuicultura
7817,Región de Los Ríos,-39.789928,-73.18584,Forestal
7818,Región del Maule,-34.952964,-71.188442,Saneamiento Ambiental
7819,Región Metropolitana,-33.42144121,-70.77984798,Instalación fabril
7820,Región de los Lagos,-41.43674,-72.966908,Agroindustrias
7821,Región de Magallanes y la Antártica Chilena,-53.107593,-70.891364,Agroindustrias
7822,Región Metropolitana,-33.47728809,-70.6943036,Agroindustrias
7823,NA,NA,NA,NA
7824,Región de los Lagos,-42.429005,-73.775657,Agroindustrias
7825,Región del Maule,-35.114786,-71.281134,Agroindustrias
7826,Región de Magallanes y la Antártica Chilena,-52.759631,-69.288475,Agroindustrias
7827,Región de Magallanes y la Antártica Chilena,-51.691383,-72.53995,Agroindustrias
7828,Región Metropolitana,-33.373491,-70.758734,Transportes y almacenajes
7829,Región de Magallanes y la Antártica Chilena,NA,NA,Saneamiento Ambiental
7830,Región de los Lagos,-43.1938885,-73.7220835,Pesca y Acuicultura
7831,Región de los Lagos,-42.512975,-73.384396,Pesca y Acuicultura
7832,Región de Aysén del General Carlos Ibañez del Campo,-44.851045,-73.73342,Pesca y Acuicultura
7833,Región Metropolitana,-33.322455,-70.729981,Instalación fabril
7834,Región de Aysén del General Carlos Ibañez del Campo,-45.451256,-73.8940485,Pesca y Acuicultura
7835,Región Metropolitana,-33.354471,-70.841469,Transportes y almacenajes
7836,Región de los Lagos,-43.120768,-73.606757,Pesca y Acuicultura
7837,Región de Valparaíso,-32.739629,-71.481518,Saneamiento Ambiental
7838,Región de los Lagos,-42.617937,-74.103382,Otras categorías
7839,Región de la Araucanía,NA,NA,Infraestructura de Transporte
7840,Región Metropolitana,-33.686214,-70.570085,Infraestructura Hidráulica
7841,Región Metropolitana,-33.455585,-71.02832,Saneamiento Ambiental
7842,Región de los Lagos,-43.094685,-72.572382,Otras categorías
7843,Región de los Lagos,-40.802678,-72.269021,Equipamiento
7844,Región de los Lagos,-43.120308,-73.60791,Pesca y Acuicultura
7845,Región de la Araucanía,-38.630612,-70.972002,Infraestructura de Transporte
7846,Región de la Araucanía,-39.272912,-72.229498,Infraestructura de Transporte
7847,Región de la Araucanía,-38.723251,-72.57842,Infraestructura de Transporte
7848,Región de los Lagos,-41.128017,-72.246096,Infraestructura Portuaria
7849,Región de los Lagos,-41.138633,-72.400112,Infraestructura Portuaria
7850,Región de Aysén del General Carlos Ibañez del Campo,-45.2178745,-73.680944,Pesca y Acuicultura
7851,Región de los Lagos,NA,NA,Energía
7852,Región del Biobío,-37.332855,-71.395671,Otras categorías
7853,Región del Biobío,-37.24168,-73.322765,Equipamiento
7854,Región Metropolitana,-33.473906,-70.612991,Instalación fabril
7855,Región Metropolitana,-33.421174,-70.779912,Instalación fabril
7856,Región Metropolitana,NA,NA,NA
7857,Región Metropolitana,-33.468174,-70.687547,Transportes y almacenajes
7858,Región Metropolitana,-33.489378,-70.711403,Instalación fabril
7859,Región Metropolitana,-33.339054,-70.722498,Transportes y almacenajes
7860,Región de Magallanes y la Antártica Chilena,-52.941638,-70.81458425,Instalación fabril
7861,Región Metropolitana,-33.4297954,-70.616687,Infraestructura de Transporte
7862,Región Metropolitana,-33.4290279,-70.6486161,Infraestructura de Transporte
7863,Región Metropolitana,-33.366277,-70.697176,Infraestructura de Transporte
7864,Región Metropolitana,-33.488108,-70.580222,Infraestructura de Transporte
7865,Región Metropolitana,-33.531172,-70.605611,Infraestructura de Transporte
7866,Región Metropolitana,-33.46491871,-70.70304082,Infraestructura de Transporte
7867,Región Metropolitana,-33.502307,-70.647594,Infraestructura de Transporte
7868,Región Metropolitana,-33.458621,-70.511334,Transportes y almacenajes
7869,Región del Maule,-34.910131,-71.162888,Saneamiento Ambiental
7870,Región de Aysén del General Carlos Ibañez del Campo,-44.184621,-74.340459,Pesca y Acuicultura
7871,Región de Magallanes y la Antártica Chilena,-53.016804,-71.0827975,Minería
7872,Región de Valparaíso,-32.460955,-71.068819,Minería
7873,Región de Magallanes y la Antártica Chilena,-53.359111,-72.42956,Minería
7874,Región de Magallanes y la Antártica Chilena,-52.90397,-70.28791,Minería
7875,Región de Magallanes y la Antártica Chilena,-52.854671,-71.631388,Minería
7876,Región de Magallanes y la Antártica Chilena,-50.3633,-75.3403,Infraestructura Portuaria
7877,Región del Maule,-35.4705885,-72.337563,Minería
7878,Región Metropolitana,-33.650871,-69.954358,Minería
7879,Región Metropolitana,-33.823409,-69.990185,Minería
7880,Región de Magallanes y la Antártica Chilena,-53.074704,-70.985712,Minería
7881,Región Metropolitana,-34.177011,-69.938753,Minería
7882,Región Metropolitana,-33.385324,-70.02326,Minería
7883,Región de Magallanes y la Antártica Chilena,-53.375334,-70.143653,Minería
7884,Región de Coquimbo,-29.770616,-70.912019,Minería
7885,Región de Ñuble,-37.049081,-72.181935,Energía
7886,Región de la Araucanía,-38.841522,-71.756021,Energía
7887,Región de Ñuble,-37.062537,-71.779826,Energía
7888,Región de Ñuble,-37.062756,-71.782166,Energía
7889,Región de los Lagos,-41.903761,-72.404076,Energía
7890,Región de los Lagos,-40.794107,-72.309028,Energía
7891,Región de los Lagos,-41.12791,-72.245767,Energía
7892,Región Metropolitana,NA,NA,NA
7893,Región de Magallanes y la Antártica Chilena,-49.138889,-74.452778,Energía
7894,Región del Maule,-35.590079,-71.533759,Energía
7895,Región del Maule,-35.616192,-71.537619,Energía
7896,Región del Maule,-35.767687,-70.797426,Energía
7897,Región del Maule,-35.617552,-71.53849,Energía
7898,Región de los Lagos,-42.331355,-73.774906,Energía
7899,Región de los Lagos,-41.711944,-73.085556,Pesca y Acuicultura
7900,Región de Magallanes y la Antártica Chilena,-51.704685,-73.118081,Pesca y Acuicultura
7901,Región de Magallanes y la Antártica Chilena,-51.702827,-73.113244,Pesca y Acuicultura
7902,Región de Magallanes y la Antártica Chilena,-51.692005,-73.107951,Pesca y Acuicultura
7903,Región de los Lagos,-42.158714,-72.497372,Pesca y Acuicultura
7904,Región de los Lagos,-42.089822,-72.567125,Pesca y Acuicultura
7905,Región de los Lagos,-42.3333345,-73.698496,Pesca y Acuicultura
7906,Región de los Lagos,-41.724417,-72.465764,Pesca y Acuicultura
7907,Región de los Lagos,-42.555282,-73.663783,Pesca y Acuicultura
7908,Región de los Lagos,-42.551053,-73.663884,Pesca y Acuicultura
7909,Región de los Lagos,-42.036033,-72.457222,Pesca y Acuicultura
7910,Región de los Lagos,-42.879111,-73.521111,Pesca y Acuicultura
7911,Región de los Lagos,-41.942378,-72.826733,Pesca y Acuicultura
7912,Región de los Lagos,-41.774586,-73.094797,Pesca y Acuicultura
7913,Región de los Lagos,-41.770764,-73.069683,Pesca y Acuicultura
7914,Región de los Lagos,-42.470833,-73.579167,Pesca y Acuicultura
7915,Región de los Lagos,-42.089325,-72.480956,Pesca y Acuicultura
7916,Región de los Lagos,-41.761711,-73.093928,Pesca y Acuicultura
7917,Región de los Lagos,-41.603828,-73.057775,Pesca y Acuicultura
7918,Región de los Lagos,-41.6289,-73.087653,Pesca y Acuicultura
7919,Región de los Lagos,-41.624722,-73.087772,Pesca y Acuicultura
7920,Región de los Lagos,-41.589667,-73.030917,Pesca y Acuicultura
7921,Región de los Lagos,-41.613094,-73.076689,Pesca y Acuicultura
7922,Región de los Lagos,-41.623614,-73.083333,Pesca y Acuicultura
7923,Región de los Lagos,-41.63875,-73.072661,Pesca y Acuicultura
7924,Región de los Lagos,-40.768828,-73.836761,Pesca y Acuicultura
7925,Región de los Lagos,-41.644444,-73.065833,Pesca y Acuicultura
7926,Región de los Lagos,-41.694467,-73.035178,Pesca y Acuicultura
7927,Región de los Lagos,-41.618708,-72.697018,Pesca y Acuicultura
7928,Región de los Lagos,-41.57980278,-72.32070764,Pesca y Acuicultura
7929,Región de los Lagos,-41.554167,-72.347278,Pesca y Acuicultura
7930,Región de los Lagos,-41.617588,-73.049683,Pesca y Acuicultura
7931,Región de los Lagos,-41.53816,-72.801736,Pesca y Acuicultura
7932,Región de los Lagos,-41.549126,-72.773441,Pesca y Acuicultura
7933,Región de los Lagos,-41.546797,-72.792307,Pesca y Acuicultura
7934,Región de los Lagos,-41.549317,-72.771204,Pesca y Acuicultura
7935,Región de los Lagos,-42.354122,-73.520764,Pesca y Acuicultura
7936,Región de los Lagos,-41.584968,-72.736833,Pesca y Acuicultura
7937,Región de los Lagos,-41.580032,-73.062579,Pesca y Acuicultura
7938,Región de los Lagos,-41.603828,-73.057775,Pesca y Acuicultura
7939,Región de los Lagos,-41.579204,-73.069561,Pesca y Acuicultura
7940,Región de los Lagos,-41.568718,-73.068374,Pesca y Acuicultura
7941,Región de los Lagos,-41.628811,-72.702939,Pesca y Acuicultura
7942,Región de los Lagos,-41.558611,-72.748444,Pesca y Acuicultura
7943,Región de los Lagos,-41.633622,-73.072592,Pesca y Acuicultura
7944,Región de los Lagos,-41.541194,-72.782944,Pesca y Acuicultura
7945,Región de los Lagos,-41.672639,-73.057522,Pesca y Acuicultura
7946,Región de los Lagos,-43.09529998,-73.482989,Pesca y Acuicultura
7947,Región del Maule,-35.097542,-71.272347,Agroindustrias
7948,Región de Los Ríos,-40.140008,-72.395759,Otras categorías
7949,Región de Los Ríos,-40.131739,-72.388684,Otras categorías
7950,Región de Los Ríos,-40.297197,-73.081737,Otras categorías
7951,Región de Los Ríos,-40.305376,-73.085908,Otras categorías
7952,Región de Los Ríos,-40.323998,-72.489413,Otras categorías
7953,Región de Los Ríos,-40.322749,-72.480762,Otras categorías
7954,Región de Los Ríos,-40.333334,-72.916671,Otras categorías
7955,NA,NA,NA,NA
7956,Región de los Lagos,-41.874704,-72.890698,Pesca y Acuicultura
7957,Región de los Lagos,-43.034201,-73.447004,Pesca y Acuicultura
7958,Región de los Lagos,-42.485105,-73.550942,Pesca y Acuicultura
7959,Región de los Lagos,-42.933497,-73.41852,Pesca y Acuicultura
7960,Región de los Lagos,-42.606554,-73.316442,Pesca y Acuicultura
7961,Región de los Lagos,-42.635609,-73.535964,Pesca y Acuicultura
7962,Región de los Lagos,-42.650542,-73.673602,Pesca y Acuicultura
7963,Región de los Lagos,-42.5633125,-73.236971,Pesca y Acuicultura
7964,Región de los Lagos,-42.662089,-73.890573,Pesca y Acuicultura
7965,Región de los Lagos,-42.50445,-73.607977,Pesca y Acuicultura
7966,Región de los Lagos,-42.33667,-73.453883,Pesca y Acuicultura
7967,Región de los Lagos,-42.489611,-73.550278,Pesca y Acuicultura
7968,Región de los Lagos,-42.656113,-73.612493,Pesca y Acuicultura
7969,Región de los Lagos,-42.679112,-73.563478,Pesca y Acuicultura
7970,Región de los Lagos,-41.735856,-73.254164,Pesca y Acuicultura
7971,Región de los Lagos,-41.76253,-73.246259,Pesca y Acuicultura
7972,Región de los Lagos,-42.673616,-73.585755,Pesca y Acuicultura
7973,Región de los Lagos,-43.133011,-73.744159,Pesca y Acuicultura
7974,Región de los Lagos,-42.626751,-73.635391,Pesca y Acuicultura
7975,Región de los Lagos,-41.702461,-72.53196,Pesca y Acuicultura
7976,Región de los Lagos,NA,NA,Energía
7977,Región de los Lagos,-42.112218,-73.425036,Pesca y Acuicultura
7978,Región de los Lagos,-42.368062,-73.589169,Pesca y Acuicultura
7979,Región de los Lagos,-42.371759,-73.615345,Pesca y Acuicultura
7980,Región de los Lagos,-42.652082,-73.63004,Pesca y Acuicultura
7981,Región de los Lagos,-42.368727,-73.599295,Pesca y Acuicultura
7982,Región de los Lagos,-42.019851,-72.602109,Pesca y Acuicultura
7983,Región de los Lagos,-42.691111,-73.668894,Pesca y Acuicultura
7984,Región de los Lagos,-42.427144,-73.643921,Pesca y Acuicultura
7985,Región de los Lagos,-42.478661,-73.608209,Pesca y Acuicultura
7986,Región de los Lagos,-42.523469,-73.465477,Pesca y Acuicultura
7987,Región de los Lagos,-42.121141,-73.479604,Pesca y Acuicultura
7988,Región de los Lagos,-42.922711,-73.58812,Pesca y Acuicultura
7989,Región de los Lagos,-41.767025,-73.387662,Pesca y Acuicultura
7990,Región de los Lagos,-43.026712,-73.545782,Pesca y Acuicultura
7991,Región de los Lagos,-41.789,-73.183,Pesca y Acuicultura
7992,Región de los Lagos,-43.0872,-73.486,NA
7993,Región de los Lagos,-41.963256,-73.548129,Pesca y Acuicultura
7994,Región de los Lagos,-42.491689,-73.311825,Pesca y Acuicultura
7995,Región de los Lagos,-42.665305,-73.673898,Pesca y Acuicultura
7996,Región de los Lagos,-41.856386,-72.81278,Pesca y Acuicultura
7997,Región de los Lagos,-42.504204,-73.526328,Pesca y Acuicultura
7998,NA,NA,NA,NA
7999,Región de los Lagos,-42.443333,-72.699444,Pesca y Acuicultura
8000,Región de los Lagos,-41.7829915,-73.013952,Pesca y Acuicultura
8001,Región de los Lagos,-41.439978,-72.296792,Pesca y Acuicultura
8002,Región de los Lagos,-41.685974,-72.472891,Pesca y Acuicultura
8003,Región de los Lagos,-42.518883,-72.619069,Pesca y Acuicultura
8004,Región de los Lagos,-42.56730308,-72.56727214,Pesca y Acuicultura
8005,Región de los Lagos,-42.550727,-72.528632,Pesca y Acuicultura
8006,Región de los Lagos,-41.738698,-72.652933,Pesca y Acuicultura
8007,NA,NA,NA,NA
8008,Región de los Lagos,-42.464582,-72.443993,Pesca y Acuicultura
8009,Región de los Lagos,-42.881234,-72.769287,Pesca y Acuicultura
8010,Región de los Lagos,-42.737106,-73.010856,Pesca y Acuicultura
8011,Región de los Lagos,-42.51632,-72.703,Pesca y Acuicultura
8012,Región de los Lagos,-41.571385,-72.348859,Pesca y Acuicultura
8013,Región de los Lagos,-41.601113,-72.329728,Pesca y Acuicultura
8014,Región de los Lagos,-41.557268,-72.313305,Pesca y Acuicultura
8015,NA,NA,NA,NA
8016,Región de los Lagos,-42.582876,-73.646022,Pesca y Acuicultura
8017,Región de los Lagos,-42.481775,-73.596289,Pesca y Acuicultura
8018,Región de los Lagos,-43.121854,-73.522871,Pesca y Acuicultura
8019,Región de los Lagos,-42.402239,-72.733681,Pesca y Acuicultura
8020,Región de los Lagos,-42.680171,-73.566127,Pesca y Acuicultura
8021,Región de los Lagos,-43.024006,-72.814699,Pesca y Acuicultura
8022,Región de los Lagos,-42.960001,-72.810002,Pesca y Acuicultura
8023,Región de los Lagos,-41.8017,-73.1901,Pesca y Acuicultura
8024,Región de los Lagos,-41.728196,-72.681701,Pesca y Acuicultura
8025,Región de los Lagos,-41.702,-72.532,Pesca y Acuicultura
8026,Región de los Lagos,-42.46164,-73.307135,Pesca y Acuicultura
8027,Región de los Lagos,-42.215285,-72.53929,Pesca y Acuicultura
8028,Región de los Lagos,-41.4845,-72.3264,Pesca y Acuicultura
8029,Región de los Lagos,-42.215294,-72.539289,Pesca y Acuicultura
8030,Región de los Lagos,-42.959435,-72.81055,Pesca y Acuicultura
8031,Región de los Lagos,-41.874719,-72.890553,Pesca y Acuicultura
8032,Región de los Lagos,-42.205042,-72.55134,Pesca y Acuicultura
8033,Región de los Lagos,-41.688438,-72.513549,Pesca y Acuicultura
8034,Región de los Lagos,-42.62896,-73.285889,Pesca y Acuicultura
8035,Región de los Lagos,-43.118695,-73.583191,Pesca y Acuicultura
8036,Región de los Lagos,-41.945368,-72.846678,Pesca y Acuicultura
8037,Región de los Lagos,-43.35204,-73.787688,Pesca y Acuicultura
8038,Región de los Lagos,-41.705858,-72.953185,Pesca y Acuicultura
8039,Región de los Lagos,-43.321099,-73.709422,Pesca y Acuicultura
8040,NA,NA,NA,NA
8041,Región de los Lagos,-42.521635,-73.480581,Pesca y Acuicultura
8042,Región de los Lagos,-42.5275,-73.460496,Pesca y Acuicultura
8043,Región de los Lagos,-42.53385,-73.449247,Pesca y Acuicultura
8044,Región de los Lagos,-42.535565,-73.481802,Pesca y Acuicultura
8045,Región de los Lagos,-42.520765,-73.451263,Pesca y Acuicultura
8046,NA,NA,NA,NA
8047,Región de los Lagos,-41.780256,-73.13321,Pesca y Acuicultura
8048,Región de los Lagos,-42.0095,-72.598,Pesca y Acuicultura
8049,Región de los Lagos,-42.345495,-73.554589,Pesca y Acuicultura
8050,Región de los Lagos,-41.550247,-72.308553,Pesca y Acuicultura
8051,Región de Aysén del General Carlos Ibañez del Campo,-44.727296,-72.680305,Otras categorías
8052,NA,NA,NA,NA
8053,Región de los Lagos,-41.793754,-73.182403,Pesca y Acuicultura
8054,NA,NA,NA,NA
8055,NA,NA,NA,NA
8056,NA,NA,NA,NA
8057,Región de los Lagos,-42.753187,-73.583519,Pesca y Acuicultura
8058,Región de los Lagos,-42.425514,-73.632992,Pesca y Acuicultura
8059,Región de los Lagos,-42.414094,-73.518081,Pesca y Acuicultura
8060,Región de los Lagos,-42.581392,-73.423612,Pesca y Acuicultura
8061,Región del Maule,NA,NA,Saneamiento Ambiental
8062,NA,NA,NA,NA
8063,Región de los Lagos,-41.780597,-73.133645,Pesca y Acuicultura
8064,Región de los Lagos,-42.150233,-73.488675,Pesca y Acuicultura
8065,Región de los Lagos,-41.514691,-73.030917,Pesca y Acuicultura
8066,Región Metropolitana,-33.633511,-70.604608,Instalación fabril
8067,Región Metropolitana,-33.603293,-70.855839,Agroindustrias
8068,Región de los Lagos,-41.940658,-73.552239,Pesca y Acuicultura
8069,Región de los Lagos,-41.887005,-73.500797,Pesca y Acuicultura
8070,Región de los Lagos,NA,NA,Pesca y Acuicultura
8071,Región del Biobío,-36.74635574,-73.12120544,Instalación fabril
8072,Región de Aysén del General Carlos Ibañez del Campo,-43.94362667,-73.780037,Pesca y Acuicultura
8073,Región de los Lagos,-40.909208,-73.185656,Saneamiento Ambiental
8074,Región de los Lagos,-42.172461,-73.443522,Pesca y Acuicultura
8075,Región Metropolitana,-33.754013,-70.901431,Equipamiento
8076,Región de Magallanes y la Antártica Chilena,-51.568203,-72.617889,Otras categorías
8077,Región de Los Ríos,-39.978834,-73.136978,Saneamiento Ambiental
8078,Región del Maule,-35.063839,-71.2957675,Agroindustrias
8079,Región de los Lagos,NA,NA,Equipamiento
8080,Región de la Araucanía,-38.77567,-72.607075,Equipamiento
8081,Región de Aysén del General Carlos Ibañez del Campo,-46.294934,-71.92756,Infraestructura Portuaria
8082,Región del Biobío,-36.7397,-73.1326,Infraestructura Portuaria
8083,Región de Valparaíso,-33.589791,-71.614501,Infraestructura Portuaria
8084,Región de Magallanes y la Antártica Chilena,NA,NA,Infraestructura Portuaria
8085,Región del Biobío,-36.756995,-73.143383,Infraestructura Portuaria
8086,Región del Biobío,-37.0229177,-73.1687957,Infraestructura Portuaria
8087,Región de Magallanes y la Antártica Chilena,-53.12724,-70.860271,Infraestructura Portuaria
8088,Región de los Lagos,-41.5268,-73.0421,Infraestructura Portuaria
8089,Región de Aysén del General Carlos Ibañez del Campo,-43.899382,-73.74588,Infraestructura Portuaria
8090,Región de la Araucanía,NA,NA,Infraestructura Portuaria
8091,Región del Biobío,-36.715533,-73.120116,Infraestructura Portuaria
8092,Región de Magallanes y la Antártica Chilena,-53.30553,-70.436033,Infraestructura Hidráulica
8093,Región del Biobío,-36.724592,-73.0125995,Infraestructura Portuaria
8094,Región Metropolitana,-33.334668,-70.6945,Equipamiento
8095,Región Metropolitana,-33.314681,-70.733796,Instalación fabril
8096,Región de Aysén del General Carlos Ibañez del Campo,-46.140255,-72.15412,Otras categorías
8097,Región de los Lagos,NA,NA,Equipamiento
8098,Región de los Lagos,-41.819956,-73.106207,Pesca y Acuicultura
8099,Región de los Lagos,-41.507894,-72.968492,Pesca y Acuicultura
8100,Región de los Lagos,-41.73859,-73.076289,Pesca y Acuicultura
8101,Región de Aysén del General Carlos Ibañez del Campo,NA,NA,Pesca y Acuicultura
8102,Región Metropolitana,-33.512446,-70.723776,Instalación fabril
8103,Región de los Lagos,NA,NA,Transportes y almacenajes
8104,Región de Valparaíso,-33.334058,-71.398428,Transportes y almacenajes
8105,Región de los Lagos,-41.173921,-72.447833,Equipamiento
8106,Región de los Lagos,NA,NA,Otras categorías
8107,Región de los Lagos,-41.7672045,-73.546213,Pesca y Acuicultura
8108,Región de los Lagos,-40.7162639,-73.0116746,Agroindustrias
8109,Región de Aysén del General Carlos Ibañez del Campo,-45.803222,-73.640518,Pesca y Acuicultura
8110,Región Metropolitana,-33.498197,-70.633947,Instalación fabril
8111,Región de los Lagos,-43.131111,-73.7525,Pesca y Acuicultura
8112,Región de Aysén del General Carlos Ibañez del Campo,-44.3502145,-73.638294,Pesca y Acuicultura
8113,Región de Aysén del General Carlos Ibañez del Campo,-44.0420125,-73.749262,Pesca y Acuicultura
8114,Región de Aysén del General Carlos Ibañez del Campo,-45.406644,-72.9826505,Pesca y Acuicultura
8115,Región de Aysén del General Carlos Ibañez del Campo,-45.3598195,-73.0490685,Pesca y Acuicultura
8116,Región de Aysén del General Carlos Ibañez del Campo,-44.040644,-73.947611,Pesca y Acuicultura
8117,Región Metropolitana,-33.391954,-70.785822,Vivienda e Inmobiliarios
8118,Región de la Araucanía,-38.651107,-72.47445,Agroindustrias
8119,Región del Biobío,-37.184801,-72.898235,Equipamiento
8120,Región de los Lagos,-42.697497,-73.683333,Pesca y Acuicultura
8121,Región de los Lagos,-41.083225,-72.018567,Equipamiento
8122,Región de los Lagos,-41.476986,-72.949351,Infraestructura de Transporte
8123,Región Metropolitana,-33.6062,-70.7341,NA
8124,Región Metropolitana,-33.553415,-70.715982,Agroindustrias
8125,Región Metropolitana,-33.506575,-70.522082,Infraestructura Hidráulica
8126,Región del Biobío,-36.755194,-73.035042,Infraestructura Hidráulica
8127,Región Metropolitana,-33.708242,-71.01018,Infraestructura Hidráulica
8128,Región Metropolitana,-33.365104,-70.430202,Otras categorías
8129,Región Metropolitana,-33.5381,-70.8742,NA
8130,Región de Aysén del General Carlos Ibañez del Campo,-44.399987,-73.647156,Pesca y Acuicultura
8131,Región de Aysén del General Carlos Ibañez del Campo,-44.27874,-74.1900315,Pesca y Acuicultura
